symbol,Ensembl gene id,colon,kidney,liver,pancreas,lung,prostate,brain,stomach,spleen,lymph node,appendix,small intestine,adrenal gland,duodenum,adipose tissue,endometrium,placenta,testis,gall bladder,urinary bladder,thyroid gland,esophagus,heart,skin,ovary,bone marrow,salivary gland,Category
CENPBD1P,ENSG00000177946,3.43,4.78,3.15,2.1,5.01,4.41,5.51,4.25,5.61,4.25,4.09,3.27,5.31,3.37,3.06,3.83,4.0,6.88,3.89,4.59,6.59,3.3,4.73,4.45,6.92,1.33,5.25,Expressed in all low
NAALADL2,ENSG00000177694,5.28,4.83,4.24,2.78,2.26,9.41,2.36,4.56,2.94,0.86,1.69,3.23,2.25,4.07,3.52,4.49,3.82,5.46,15.82,7.31,9.21,2.59,2.82,1.48,7.06,0.7,10.16,Mixed high
IFT27,ENSG00000100360,14.01,17.52,9.07,14.0,17.42,22.74,16.11,14.96,14.59,17.12,13.97,16.56,20.89,14.4,11.94,23.87,13.33,25.64,17.73,21.03,28.52,13.69,18.98,14.76,19.35,9.08,16.78,Expressed in all low
C3orf33,ENSG00000174928,3.16,5.75,2.37,3.52,3.37,5.59,4.93,2.74,1.83,1.77,1.67,2.2,12.6,3.03,3.06,4.52,1.59,5.1,2.88,3.24,10.27,2.09,6.18,0.87,5.85,2.37,3.5,Mixed high
HM13,ENSG00000101294,57.89,43.39,48.74,81.97,51.17,74.17,36.3,85.42,48.19,57.02,77.56,46.77,65.33,54.33,36.34,65.02,78.01,38.41,62.45,80.24,99.45,88.46,25.65,42.36,48.3,58.54,168.14,Expressed in all high
LMBRD2,ENSG00000164187,8.32,6.81,5.79,2.4,4.47,7.19,15.86,6.81,4.77,6.29,5.83,7.27,7.69,7.05,4.88,3.99,4.96,4.23,4.84,5.82,9.44,5.38,4.91,4.71,3.26,1.37,5.03,Expressed in all low
ELP6,ENSG00000163832,14.15,17.49,12.21,7.75,15.59,20.03,17.93,13.74,13.82,22.64,16.46,11.84,24.75,13.4,13.63,16.28,15.16,22.74,16.26,20.5,20.41,15.64,15.84,13.27,21.81,10.68,14.15,Expressed in all low
PDLIM3,ENSG00000154553,33.58,4.86,9.45,13.83,49.81,119.46,12.07,19.75,29.62,16.37,36.52,31.04,15.37,25.82,18.99,89.26,30.66,15.46,71.45,170.9,33.69,224.19,235.02,1.34,22.86,0.06,11.15,Mixed high
BRIP1,ENSG00000136492,2.29,0.37,1.08,0.11,0.33,0.34,0.29,1.09,0.59,3.08,2.07,1.83,0.44,1.99,0.34,0.85,0.91,7.77,0.63,1.27,0.44,1.82,0.03,1.5,0.91,3.28,0.23,Mixed low
TGFBR3,ENSG00000069702,12.66,27.15,13.43,5.24,21.87,15.6,4.41,6.16,35.88,7.97,11.46,9.59,37.4,7.52,58.45,37.18,49.42,16.25,25.53,27.68,9.84,31.01,9.8,10.98,73.76,3.76,29.17,Expressed in all low
UBE2V2,ENSG00000169139,43.69,34.37,42.93,12.8,27.23,39.29,62.56,31.9,26.87,47.89,40.26,36.87,51.36,36.82,38.98,40.31,33.16,40.36,36.42,47.77,45.14,57.45,23.39,26.06,26.94,17.46,18.08,Expressed in all high
PGA3,ENSG00000229859,13.02,24.03,0.98,1.25,0.43,12.18,8.22,37915.63,2.41,0.03,3.23,0.13,0.78,2.67,0.08,0.0,1.94,0.84,0.22,0.69,0.07,0.48,0.4,0.14,0.0,0.19,0.14,Highly tissue enriched
LRRC8E,ENSG00000171017,0.82,0.86,2.26,2.42,2.4,2.52,0.04,2.25,0.03,0.03,0.22,0.2,2.08,0.15,0.16,0.84,0.71,0.16,1.14,1.89,0.83,3.25,0.26,4.23,0.05,0.02,4.54,Mixed low
ATP5MC3,ENSG00000154518,240.38,233.57,167.14,46.05,81.26,116.8,92.73,159.57,82.33,132.01,137.9,269.99,137.71,344.03,143.94,103.75,126.25,54.61,90.9,144.0,108.3,168.36,627.27,79.07,79.12,102.92,157.02,Expressed in all high
EIF4G2,ENSG00000110321,255.27,219.5,153.19,132.37,301.77,248.73,200.65,235.63,224.65,281.73,291.6,206.61,275.78,201.05,198.31,325.29,357.95,232.09,312.76,365.97,334.62,354.0,285.43,286.97,220.42,375.83,182.71,Expressed in all high
CD28,ENSG00000178562,2.91,0.75,1.62,0.28,1.66,1.31,0.67,4.59,9.65,40.94,22.71,1.77,0.5,1.63,0.86,1.01,21.46,1.42,7.45,12.41,0.72,1.84,0.95,0.55,0.45,2.96,0.85,Mixed high
BCL2L11,ENSG00000153094,15.03,10.49,9.42,5.94,8.14,8.19,3.81,6.33,13.43,23.38,17.52,9.4,7.54,6.57,5.41,8.64,5.8,12.82,11.23,14.12,20.14,8.65,4.19,1.81,11.33,24.28,3.58,Expressed in all low
DPP8,ENSG00000074603,14.4,14.57,4.8,4.67,10.46,12.28,20.03,12.55,16.34,13.92,14.74,13.34,11.22,14.69,14.53,12.9,10.21,31.57,12.37,14.29,15.91,11.93,12.17,8.86,10.43,13.27,8.98,Expressed in all low
,ENSG00000255098,0.0,0.0,0.0,2.81,0.0,2.58,0.6,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.37,0.0,0.0,0.18,0.0,0.0,0.13,0.0,0.23,0.0,Mixed low
RASL10A,ENSG00000100276,0.36,0.17,0.51,0.0,0.28,0.42,14.35,0.34,0.24,0.1,0.23,0.26,0.4,0.29,0.24,0.04,0.12,0.41,0.12,0.0,0.04,0.02,0.52,0.35,0.07,0.07,0.25,Moderately tissue enriched
GUCY2D,ENSG00000132518,0.01,0.26,0.03,0.62,0.15,1.18,0.01,0.15,0.22,0.24,0.3,0.08,0.0,0.02,0.12,0.02,0.13,0.98,0.03,0.03,0.05,0.35,0.17,0.19,0.1,0.18,0.53,Mixed low
,ENSG00000261833,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not detected
RIF1,ENSG00000080345,9.42,6.41,5.73,4.0,5.6,7.53,7.15,6.6,6.53,9.61,8.57,5.13,6.06,4.7,5.78,10.1,7.62,14.84,7.83,7.1,10.29,6.66,3.27,7.75,11.38,15.76,6.57,Expressed in all low
SCGB1D4,ENSG00000197745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.07,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,Moderately tissue enriched
TMEM132A,ENSG00000006118,2.78,3.65,0.67,1.8,5.67,3.85,43.61,8.56,3.19,1.86,8.91,1.87,4.1,2.46,3.12,24.61,22.44,4.39,6.86,5.52,1.46,3.35,2.82,0.99,7.14,0.41,17.74,Mixed high
CLOCK,ENSG00000134852,9.43,9.26,4.31,3.13,5.63,7.67,9.62,7.68,5.78,3.49,5.6,7.26,7.67,6.0,6.1,9.76,5.84,21.71,6.94,6.16,13.05,13.77,8.51,6.08,8.1,1.53,4.12,Expressed in all low
SF3B3,ENSG00000189091,40.21,34.37,35.9,26.52,38.32,41.26,34.33,39.73,59.55,71.44,54.89,32.24,44.07,34.35,40.21,49.92,52.21,34.03,34.51,44.08,42.46,61.44,29.65,81.38,72.17,35.27,29.62,Expressed in all high
RAB30,ENSG00000137502,12.61,5.3,6.37,2.53,5.87,6.3,18.01,11.69,10.93,22.98,14.87,19.31,13.28,16.2,9.68,7.35,9.7,4.83,6.98,13.92,7.88,6.66,8.69,6.24,12.95,7.64,5.45,Expressed in all low
NUDT1,ENSG00000106268,14.79,5.69,4.24,3.54,10.08,6.86,11.25,8.37,19.62,31.72,20.67,14.48,5.76,12.64,11.9,9.89,12.7,34.09,11.0,12.46,4.27,15.39,11.2,26.91,5.88,42.33,6.45,Expressed in all low
CDKN1C,ENSG00000129757,6.03,39.55,1.92,5.38,17.57,15.05,11.81,8.79,11.61,3.94,4.53,7.11,50.5,8.16,82.1,42.44,211.85,4.06,15.93,13.08,4.03,13.01,14.4,3.68,57.68,1.73,11.34,Expressed in all low
SEPTIN5,ENSG00000184702,6.67,5.65,2.12,9.15,11.49,13.37,174.79,9.74,8.36,8.24,5.68,5.81,17.47,4.95,9.91,19.07,11.93,21.92,16.19,11.98,18.53,34.56,116.78,106.58,27.28,32.94,7.68,Expressed in all low
FCRL5,ENSG00000143297,7.25,0.4,0.42,0.04,1.33,0.32,0.01,7.21,33.75,44.55,24.7,4.96,0.71,7.37,0.1,0.23,0.25,2.26,2.83,12.16,0.17,1.25,0.36,0.13,0.37,2.51,4.32,Mixed high
GIPC2,ENSG00000137960,16.44,31.55,10.28,8.31,3.15,1.61,0.4,5.12,23.64,0.81,1.89,33.0,23.26,32.48,3.71,2.0,2.58,1.12,6.22,2.47,0.61,2.34,1.01,3.85,2.14,0.25,3.11,Mixed high
PTPN14,ENSG00000152104,2.48,7.86,0.66,3.29,5.28,4.63,1.23,2.86,2.96,1.2,1.89,0.92,4.86,0.69,5.55,7.46,9.12,6.08,4.98,5.76,5.81,7.59,5.57,7.52,7.11,0.06,4.57,Mixed low
SH3BP2,ENSG00000087266,16.34,19.77,9.23,8.94,25.18,9.7,16.62,23.66,71.29,32.12,41.31,18.22,11.15,16.94,15.38,13.89,23.34,11.77,16.32,23.65,6.99,11.01,8.07,44.9,9.58,44.96,9.95,Expressed in all low
DGKB,ENSG00000136267,0.53,2.02,0.05,0.09,0.55,0.42,24.41,0.13,0.04,0.05,0.82,0.44,3.47,1.07,0.44,3.5,0.01,0.11,0.48,0.88,0.22,1.24,0.46,0.16,0.49,0.0,0.21,Moderately tissue enriched
TYMS,ENSG00000176890,33.01,10.33,10.13,1.64,6.34,6.77,10.34,15.57,12.01,55.22,36.39,22.05,3.28,17.34,6.07,11.7,40.1,57.26,7.33,19.37,4.15,15.97,1.99,15.26,3.33,91.9,1.8,Expressed in all low
ZFP28,ENSG00000196867,1.56,3.27,0.62,1.62,4.32,4.99,7.59,2.23,3.5,2.51,2.24,1.54,4.68,1.76,3.86,5.99,2.55,7.68,4.06,3.16,5.25,3.07,3.74,3.09,10.89,0.58,2.44,Mixed high
,ENSG00000205785,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,Not detected
ZNF703,ENSG00000183779,21.36,2.88,1.1,1.54,4.25,10.41,4.8,10.17,9.71,3.6,6.52,12.27,4.18,10.56,12.71,12.38,12.55,1.87,6.4,7.55,2.3,6.1,3.61,19.87,12.24,1.05,9.53,Expressed in all low
CNTLN,ENSG00000044459,2.26,2.3,7.39,0.82,3.26,2.86,1.84,1.38,3.69,3.57,2.64,2.1,2.71,1.27,4.21,7.54,3.03,7.52,5.79,5.28,3.96,3.42,1.83,1.47,9.0,5.5,1.15,Mixed low
TMED1,ENSG00000099203,14.86,33.32,22.42,14.29,16.95,21.66,11.69,16.03,13.51,13.55,14.31,12.1,18.87,16.57,16.54,21.41,27.33,16.59,17.33,20.99,27.65,13.54,24.15,9.46,35.0,11.57,14.1,Expressed in all low
GKN1,ENSG00000169605,1.03,2.49,0.0,0.0,2.27,1.05,2.11,7697.18,4.99,0.0,0.13,0.0,1.2,0.0,0.05,0.0,15.85,0.01,0.09,0.28,0.0,3.76,0.0,0.28,0.0,0.0,0.05,Highly tissue enriched
RBPJL,ENSG00000124232,0.0,0.0,0.0,316.08,0.03,0.0,0.0,1.17,0.04,0.04,0.0,0.0,0.0,0.09,0.0,0.02,0.04,0.19,0.0,0.0,0.0,0.0,0.1,0.07,0.41,0.0,0.08,Highly tissue enriched
,ENSG00000203817,0.26,0.0,0.0,0.0,0.07,0.05,0.21,0.12,0.26,1.64,0.73,0.2,0.24,0.11,0.24,0.11,0.15,0.68,0.07,0.33,0.04,0.21,0.06,0.64,0.05,0.61,0.03,Mixed low
KBTBD7,ENSG00000120696,3.93,5.55,4.01,2.18,3.49,5.76,6.62,4.45,3.99,4.18,3.15,2.89,4.4,3.75,3.5,4.11,4.13,4.2,2.52,3.96,6.53,2.69,3.71,2.98,5.92,2.78,4.34,Expressed in all low
RUNX1T1,ENSG00000079102,3.03,1.97,1.31,0.7,5.3,3.31,6.63,2.78,2.7,1.66,3.06,1.64,3.03,1.17,6.36,9.75,5.68,5.23,9.64,4.84,3.32,3.2,7.77,2.13,5.9,0.2,2.67,Mixed low
HLA-DQA2,ENSG00000237541,6.05,3.93,4.26,1.2,15.09,4.17,1.36,5.49,31.62,35.09,22.84,11.53,2.45,15.16,2.74,3.9,0.9,1.82,9.79,4.13,1.74,6.04,2.87,14.87,3.28,4.31,6.77,Mixed high
EIF2AK4,ENSG00000128829,17.23,11.9,18.5,6.7,15.17,19.95,9.41,11.82,11.49,12.0,11.99,8.34,12.96,7.41,15.51,16.6,16.03,9.75,13.74,17.34,15.8,11.54,11.96,9.39,13.74,11.52,10.91,Expressed in all low
DYNC1H1,ENSG00000197102,44.5,33.17,24.66,14.1,39.34,47.78,78.71,32.11,42.11,35.45,30.73,24.33,50.53,27.71,59.84,30.08,31.42,40.51,32.85,26.26,28.94,22.21,49.04,94.65,39.63,37.82,32.22,Expressed in all high
ESX1,ENSG00000123576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.1,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Highly tissue enriched
GSTA4,ENSG00000170899,16.49,19.67,13.45,16.1,29.68,37.82,43.33,27.97,13.41,7.44,7.02,18.46,280.63,21.04,16.37,21.04,33.87,33.82,21.9,15.69,19.34,49.94,13.03,82.65,30.42,1.32,23.07,Expressed in all low
RHOG,ENSG00000177105,27.15,12.28,13.39,12.1,42.87,18.67,23.67,27.14,84.53,75.83,70.43,38.86,20.04,36.55,21.22,25.56,45.48,13.7,34.95,43.81,15.54,38.85,17.61,26.42,26.56,150.63,19.91,Expressed in all high
ATF5,ENSG00000169136,9.59,9.19,305.04,7.54,8.35,13.65,5.88,10.75,11.7,13.92,18.61,12.52,15.18,14.2,17.16,7.11,9.39,12.89,9.91,13.73,90.2,7.06,5.18,6.47,7.08,5.96,7.74,Group enriched
RNF31,ENSG00000092098,20.59,19.18,7.47,19.79,33.17,24.85,19.91,25.23,52.11,36.41,34.74,21.88,28.87,21.53,18.45,31.04,25.49,29.62,26.48,29.14,30.88,24.88,22.35,44.19,31.55,27.51,34.21,Expressed in all low
YPEL4,ENSG00000166793,0.82,0.4,0.22,0.12,1.89,0.66,14.37,0.65,0.92,0.58,1.0,0.82,4.9,0.46,0.68,6.66,1.45,1.54,4.16,0.89,0.27,1.07,0.95,0.88,10.24,10.81,0.22,Mixed high
POGLUT2,ENSG00000134901,1.94,3.21,3.26,0.62,3.94,3.01,1.85,1.85,3.19,2.22,3.37,2.01,2.66,1.78,3.61,8.65,9.64,1.64,9.34,7.4,2.48,3.06,2.99,1.81,6.77,1.27,1.18,Mixed low
DNAH7,ENSG00000118997,0.55,2.0,0.13,1.16,1.76,1.1,1.8,0.41,0.11,0.15,0.22,0.41,1.48,0.26,0.63,0.72,0.17,8.35,0.82,0.35,2.39,0.31,0.39,0.08,0.31,0.09,0.53,Mixed low
ZNF90,ENSG00000213988,1.23,1.32,0.36,0.61,3.1,2.78,0.82,2.56,2.18,4.13,1.42,1.03,1.04,0.9,0.76,3.06,6.0,1.91,1.55,2.96,6.11,1.17,0.55,3.7,4.0,1.97,0.66,Mixed low
SEC24D,ENSG00000150961,25.39,6.41,29.47,10.57,16.57,22.2,7.0,29.68,16.86,18.76,29.44,38.78,14.72,35.22,9.27,31.01,32.81,29.87,36.07,30.73,39.27,13.86,9.93,7.56,13.57,13.67,14.13,Expressed in all low
KRTAP22-1,ENSG00000186924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not detected
GTF2E1,ENSG00000153767,6.95,6.01,2.56,2.9,4.45,5.24,4.63,5.42,8.92,8.64,7.89,4.45,6.88,4.59,5.62,6.47,6.08,10.5,4.22,6.68,5.61,5.6,4.29,2.82,5.14,2.5,3.92,Expressed in all low
C11orf94,ENSG00000234776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,Highly tissue enriched
PRAP1,ENSG00000165828,45.85,99.24,275.5,0.0,0.03,0.0,0.07,1.23,0.34,0.37,2.77,579.46,0.0,538.2,0.23,0.0,0.0,5.99,1.78,0.05,0.08,0.89,0.07,0.08,0.16,0.05,0.4,Mixed high
ADCY3,ENSG00000138031,25.88,15.17,6.4,6.28,22.04,21.07,26.14,13.65,24.76,25.23,27.73,18.68,11.77,12.15,45.46,36.24,78.87,15.41,29.63,26.75,11.29,25.34,12.71,24.87,39.62,14.75,8.11,Expressed in all low
ZC3H12B,ENSG00000102053,0.77,0.71,0.19,0.12,0.62,0.94,2.8,0.7,0.41,0.53,0.53,0.62,0.59,0.6,0.31,1.32,0.07,0.26,0.81,0.56,0.94,0.42,0.3,0.29,1.5,0.11,0.26,Mixed low
BORCS7,ENSG00000166275,17.79,27.66,37.82,8.31,22.85,25.91,22.93,16.96,19.61,14.02,13.46,17.07,51.6,19.32,22.26,20.26,17.86,19.54,22.74,17.73,47.88,13.05,16.38,11.77,19.11,13.77,11.85,Expressed in all low
,ENSG00000226894,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,Moderately tissue enriched
CCDC38,ENSG00000165972,0.13,0.2,1.26,0.02,0.2,0.15,0.08,0.06,0.49,0.15,0.28,0.04,0.6,0.03,0.18,0.04,0.08,18.53,0.03,0.06,0.13,0.01,0.04,0.04,0.01,0.21,0.06,Moderately tissue enriched
FAM117A,ENSG00000121104,7.85,9.54,5.82,5.82,12.54,9.87,2.36,12.41,34.99,22.56,15.28,9.59,7.17,10.96,8.34,17.63,6.25,25.03,10.84,17.1,15.6,8.14,14.87,13.65,21.23,44.62,11.06,Expressed in all low
SIGLEC15,ENSG00000197046,0.32,0.29,0.38,0.0,0.43,0.31,0.14,2.9,2.21,2.09,0.67,9.83,0.5,4.08,0.17,0.17,0.28,0.13,2.29,3.18,0.06,0.13,0.14,0.13,0.08,0.25,0.05,Group enriched
DOC2A,ENSG00000149927,2.71,2.11,0.07,0.21,3.12,2.65,36.4,0.43,2.44,0.46,0.3,1.09,2.18,0.86,0.37,0.83,0.28,30.24,0.93,0.52,0.28,0.33,0.36,0.18,5.55,0.66,1.17,Group enriched
DPH1,ENSG00000108963,14.13,20.2,12.0,16.75,19.92,29.88,19.84,21.43,27.19,20.14,16.7,14.18,26.42,17.64,17.72,22.8,19.43,22.43,21.1,17.07,24.91,14.23,15.16,28.8,27.38,17.6,19.82,Expressed in all high
CDRT15P3,ENSG00000186825,0.01,0.01,0.01,1.1,0.1,0.19,0.42,0.01,0.25,0.24,0.05,0.14,0.25,0.14,0.1,0.08,0.01,0.77,0.3,0.04,0.09,0.07,0.11,0.19,0.12,0.0,0.06,Mixed low
PI15,ENSG00000137558,7.51,0.24,0.02,0.12,0.43,20.14,0.28,0.25,0.78,0.57,55.68,2.83,1.12,0.19,0.79,15.17,0.39,0.62,1.71,3.68,0.22,2.87,0.31,0.26,2.62,0.04,1.67,Mixed high
UBE2F,ENSG00000184182,27.09,18.55,22.98,41.44,24.02,28.97,23.01,22.17,24.97,44.16,34.85,29.95,36.25,27.56,21.37,31.77,45.24,34.23,36.8,54.89,48.89,55.11,54.6,20.32,13.28,45.73,25.09,Expressed in all high
ICA1,ENSG00000003147,26.53,21.26,5.84,29.23,17.02,25.89,20.21,43.4,14.11,14.84,13.12,25.85,13.07,18.34,25.69,16.62,11.88,46.91,22.29,23.3,18.32,14.8,41.36,31.04,2.1,22.35,30.33,Expressed in all low
,ENSG00000205020,3.63,2.8,21.88,1.22,9.07,2.93,6.14,2.83,7.31,29.24,11.66,5.78,13.0,4.7,1.58,5.62,12.53,1.53,51.19,20.97,13.93,9.31,0.63,0.57,1.59,115.2,2.37,Mixed high
VARS2,ENSG00000137411,10.41,14.44,10.57,7.43,9.86,9.01,19.31,12.17,16.29,13.1,11.87,14.53,8.86,11.67,9.59,10.75,9.19,12.82,10.78,9.51,13.07,13.42,8.5,11.22,16.34,7.51,10.12,Expressed in all low
TEX10,ENSG00000136891,7.68,7.27,5.62,3.55,7.59,9.85,8.66,7.42,9.98,16.25,11.36,6.23,9.59,6.18,6.16,13.2,19.72,25.1,11.23,9.62,10.89,10.56,6.12,12.16,14.59,6.81,5.48,Expressed in all low
TMIE,ENSG00000181585,0.24,0.88,0.19,0.11,1.0,0.53,2.51,0.23,0.59,0.61,0.43,0.29,4.81,0.34,0.54,0.46,0.35,1.0,0.14,0.43,0.29,0.8,0.32,0.6,1.09,0.04,0.22,Mixed low
RPS6KC1,ENSG00000136643,5.77,5.56,3.62,5.58,6.47,10.3,11.22,7.04,6.64,5.59,7.72,5.71,9.12,5.6,6.7,10.03,6.94,18.59,8.81,9.68,7.34,8.42,5.42,4.96,8.35,3.21,5.9,Expressed in all low
CHN2,ENSG00000106069,12.22,10.96,23.81,15.9,8.01,10.01,24.28,8.08,11.33,5.06,7.2,61.7,9.07,70.87,3.69,5.45,14.84,10.35,13.5,10.82,20.96,4.46,19.8,2.02,23.34,3.45,1.31,Expressed in all low
ECE1,ENSG00000117298,43.53,25.36,26.64,44.43,49.15,39.92,15.4,27.27,40.37,29.11,43.73,33.35,81.28,26.42,64.28,40.66,60.95,28.54,39.51,48.77,41.51,25.65,38.39,20.16,62.36,24.79,18.32,Expressed in all high
,ENSG00000152022,6.85,6.13,5.13,2.45,12.88,14.6,11.61,6.7,19.31,19.64,15.18,6.34,18.33,5.92,14.46,23.4,13.37,7.74,16.99,16.44,9.16,10.45,12.49,5.11,34.76,3.54,6.07,Expressed in all low
APEX2,ENSG00000169188,8.95,6.0,3.86,3.19,7.65,5.83,3.06,6.82,8.93,11.92,10.98,7.91,5.24,8.22,3.36,5.53,9.93,4.76,7.44,8.4,5.82,9.92,5.54,10.49,8.85,8.82,3.7,Expressed in all low
TTLL8,ENSG00000138892,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.01,4.54,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Group enriched
HS2ST1,ENSG00000153936,12.88,14.19,11.58,5.54,11.74,10.24,18.37,10.91,12.42,13.72,10.44,9.46,27.57,9.49,8.72,12.78,8.75,11.84,17.9,18.11,18.88,13.65,9.25,7.1,17.67,2.91,5.84,Expressed in all low
OR56A4,ENSG00000183389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not detected
NEK11,ENSG00000114670,2.73,6.36,0.73,1.44,7.6,4.64,6.66,2.51,1.84,2.46,2.12,2.83,6.97,2.45,3.86,6.36,2.42,22.21,9.45,6.2,16.02,4.55,2.85,3.6,8.12,0.56,3.52,Mixed high
PRR15,ENSG00000176532,69.9,11.43,0.0,0.69,1.9,1.96,0.21,34.67,0.25,0.2,2.94,43.86,0.24,44.41,0.96,17.18,4.27,1.04,5.26,7.57,0.45,0.51,0.33,0.16,3.57,0.4,0.51,Mixed high
XRCC2,ENSG00000196584,1.28,0.26,0.4,0.13,0.43,0.56,0.46,1.02,0.79,2.99,2.43,1.13,0.29,1.44,0.37,0.84,2.32,3.35,0.29,0.62,0.43,1.13,0.25,1.19,0.49,3.03,0.18,Mixed low
MYO1A,ENSG00000166866,73.89,0.22,0.49,0.19,0.68,0.37,0.31,26.97,0.32,0.78,7.24,332.32,0.77,362.55,0.57,0.19,0.42,1.75,6.02,0.14,0.05,0.53,0.31,0.58,0.16,0.24,0.23,Group enriched
ADAM30,ENSG00000134249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Highly tissue enriched
TPSD1,ENSG00000095917,3.97,0.1,0.09,0.28,8.1,2.21,0.11,6.29,0.05,0.77,0.39,1.62,0.11,1.69,0.99,2.12,0.05,0.47,1.53,1.51,0.0,1.95,0.23,1.03,0.0,0.18,0.25,Mixed low
RBFA,ENSG00000101546,10.32,12.03,17.71,4.92,9.39,10.88,8.73,7.65,10.98,11.44,10.88,8.98,13.9,12.15,19.11,10.11,11.64,11.01,8.72,11.09,10.59,10.78,9.88,15.11,10.85,11.81,9.19,Expressed in all low
ARHGAP17,ENSG00000140750,32.71,17.74,15.56,14.23,31.29,16.53,10.3,24.35,60.49,54.87,41.53,30.39,27.77,29.1,28.55,31.47,40.88,31.97,34.63,27.65,20.17,24.08,25.86,27.08,23.72,15.94,20.5,Expressed in all high
PRPF40B,ENSG00000110844,4.64,10.79,3.55,6.16,11.49,16.02,13.36,8.98,9.97,5.82,6.49,6.04,14.27,6.14,8.5,23.63,10.37,36.67,12.61,10.02,23.99,10.23,15.05,15.88,30.11,1.98,16.75,Expressed in all low
DUSP19,ENSG00000162999,1.16,1.93,0.64,0.53,1.83,1.38,2.02,3.78,1.79,1.02,0.82,1.42,1.67,1.33,1.21,1.68,1.01,3.49,1.78,2.15,1.85,1.55,2.68,1.13,1.73,0.17,0.8,Mixed low
AP3M2,ENSG00000070718,5.33,10.45,5.49,2.79,11.47,8.75,25.52,5.99,9.04,12.08,8.73,5.3,11.08,5.63,6.03,9.92,16.09,24.65,10.53,18.43,13.02,6.71,11.21,8.92,9.25,7.49,4.48,Expressed in all low
,ENSG00000249868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not detected
OR52L1,ENSG00000183313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,Not detected
CCND3,ENSG00000112576,34.23,21.05,7.28,14.45,79.21,19.31,27.54,35.78,110.16,136.44,55.45,27.25,73.99,34.77,54.24,21.68,55.09,11.86,37.9,34.34,38.84,30.05,31.01,17.87,22.9,123.4,37.07,Expressed in all low
LAMP5,ENSG00000125869,0.58,0.82,0.2,0.57,0.85,1.97,23.59,1.46,1.07,4.35,1.63,1.08,3.89,0.87,0.07,5.55,0.08,0.83,3.14,1.12,0.97,0.35,0.31,0.23,20.53,1.29,0.82,Mixed high
CACNG1,ENSG00000108878,0.02,0.02,0.02,0.0,0.06,2.84,0.25,0.06,0.02,0.02,0.0,0.0,0.6,0.0,0.0,0.04,0.05,0.02,0.0,0.0,0.0,4.31,0.02,0.0,0.0,0.0,0.0,Group enriched
ADGRF3,ENSG00000173567,0.34,1.9,0.16,0.39,0.22,0.3,0.24,0.24,0.4,0.61,0.38,0.4,0.08,0.34,0.46,0.69,0.24,2.49,0.17,0.26,0.14,0.32,0.07,0.13,0.67,0.52,0.58,Mixed low
