EnsemblID,Gene type,Gene symbol,Section-related expressed,PCC with DS2 (human),PCC with DS2 (macaque),Section specificity in human (Log2FC),Section specificity in chimpanzee (Log2FC),Section specificity in macaque (Log2FC),Layer marker in human,Log2FC to other layers in human,Specificity score in human,Layer marker in chimpanzee,Log2FC to other layers in chimpanzee,Specificity score in chimpanzee,Layer marker in macaque,Log2FC to other layers in macaque,Specificity score in macaque,Correlation to human ISH pattern,Human-specific changed,Chimpanzee-specific changed,Macaque-specific changed,Type of lineage-specific change
ENSG00000251580.1,antisense,RP11-539L10.3,FALSE,NA,NA,0.212300228,0.278637008,0.081745084,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251583.1,pseudogene,AC008427.2,FALSE,-0.31120 ,0.72777 ,0.128061716,0.128401802,0.167655036,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251593.1,pseudogene,MSNP1,TRUE,0.80340 ,0.98436 ,1.116899232,0.919289561,1.478024564,NA,NA,NA,No,NA,NA,L1,1.23030 ,0.43303 ,NA,FALSE,TRUE,FALSE,T1
ENSG00000251595.3,pseudogene,ABCA11P,FALSE,0.14407 ,0.49311 ,0.171068413,0.353592689,0.084333446,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251596.1,pseudogene,HADHAP1,TRUE,NA,NA,0.675049207,0.339612496,0.178052286,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251602.2,antisense,RP11-521B24.3,TRUE,0.81557 ,0.48991 ,0.18771699,0.11110637,0.202600107,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251603.1,antisense,RP11-164P12.4,FALSE,-0.03568 ,0.24231 ,0.110704722,0.336465087,0.168407071,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251615.2,lincRNA,RP11-774O3.3,TRUE,0.25522 ,0.33861 ,0.956836156,0.252893011,0.202572415,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251621.1,processed_transcript,AC009487.5,TRUE,0.47599 ,0.60810 ,0.513936517,0.741241937,0.243927598,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251627.1,pseudogene,CTD-2089O24.2,FALSE,-0.17623 ,-0.17340 ,0.283098295,0.122147546,0.303681023,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251633.3,pseudogene,GYG1P1,FALSE,0.97441 ,-0.73919 ,0.140206818,0.279954283,0.138961294,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251664.2,protein_coding,PCDHA12,TRUE,NA,NA,0.805231537,0.337100962,0.227052,L4,1.135548814,0.34922 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251667.1,pseudogene,RP11-844P9.3,FALSE,0.84974 ,-0.35915 ,0.179804641,0.081600356,0.247701972,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251675.1,antisense,CTC-458I2.2,TRUE,0.97467 ,-0.27635 ,1.013000942,0.616688157,0.011084919,L6,0.504613027,0.69171 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000251689.1,pseudogene,RP11-478C6.5,FALSE,0.78859 ,0.03446 ,0.173370479,0.175646437,0.03495753,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251705.1,rRNA,RNA5-8SP6,FALSE,0.32934 ,-0.48813 ,2.982406882,1.524909889,1.811278207,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251720.1,snRNA,RNU7-123P,TRUE,NA,NA,0.259085685,0.202918356,0.033522795,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251728.1,misc_RNA,Y_RNA,FALSE,NA,-0.03065 ,0,0.040468067,0.108911231,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251730.1,snoRNA,SNORA4,FALSE,NA,NA,0.031257544,0.037273141,0.065383009,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251733.1,snoRNA,SCARNA8,FALSE,0.33388 ,0.71522 ,0.03807445,0.224963989,0.068652141,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251768.1,rRNA,RNA5SP217,FALSE,NA,0.94368 ,0,0.019324791,0.126854484,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251775.1,snoRNA,ACA59,FALSE,NA,NA,0.03814806,0.078235384,0.089911917,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251787.1,snRNA,RNU7-47P,FALSE,0.74477 ,0.03640 ,0.028112803,0.028253505,0.096975453,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251791.1,snoRNA,SCARNA6,FALSE,NA,NA,0.649904541,0.093087788,0.209232644,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251795.1,snoRNA,SNORA66,TRUE,NA,NA,0.226985152,0.504797233,0.084829633,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251812.1,misc_RNA,Y_RNA,FALSE,NA,NA,0,0.040503027,0.050448965,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251815.1,snoRNA,SNORD116-26,FALSE,NA,NA,0.036623415,0.083688338,0.101316457,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251819.1,snRNA,U6,FALSE,-0.51766 ,-0.21261 ,0.042878821,0.079384935,0.1772415,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251830.1,snoRNA,SNORD46,FALSE,0.90313 ,-0.29002 ,0.030524917,0.101587171,0.032819604,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251867.1,misc_RNA,Y_RNA,FALSE,0.72057 ,0.01485 ,0.214419188,0.258868441,0.089667179,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251868.1,snRNA,RNU7-71P,FALSE,NA,NA,0.031665239,0.071896663,0.039832364,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251869.1,snoRNA,SCARNA23,FALSE,NA,NA,0.020404958,0.069115133,0.023951556,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251870.1,snRNA,U2,FALSE,-0.31070 ,0.78715 ,0.024079075,0.071367295,0.093824153,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251892.1,snRNA,RNU7-84P,FALSE,NA,NA,0,0.019466142,0.061415518,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251896.1,snoRNA,SNORD116-27,FALSE,NA,NA,0.078975075,0.134150703,0.049065745,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251898.1,snoRNA,SCARNA11,FALSE,NA,NA,0.091831112,0.100330978,0.058314397,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251912.1,miRNA,AL954742.1,FALSE,NA,NA,0.021306255,0.036392033,0.05851432,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251928.1,snRNA,U6,TRUE,NA,NA,0.024993079,0.224786453,0.014529818,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,TRUE,FALSE,T1
ENSG00000251969.2,miRNA,AL356776.1,FALSE,0.19041 ,-0.33425 ,0.091594374,0.096531176,0.189036501,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251992.1,snoRNA,SCARNA17,FALSE,0.12587 ,0.33059 ,0.231270224,0.776144885,0.40912992,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000251994.1,snRNA,U2,FALSE,NA,NA,0.072705772,0.406392608,0.051558407,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252009.1,snoRNA,SNORD112,FALSE,NA,-0.87591 ,0,0.045560471,0.06238885,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252010.1,snoRNA,SCARNA5,FALSE,NA,NA,1.095407036,0.879616164,0.169232497,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252026.1,snRNA,U6,FALSE,-0.13540 ,-0.16106 ,0.047627024,0.105620505,0.181100455,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252034.1,misc_RNA,Y_RNA,FALSE,0.09642 ,NA,0.105168426,0.273396984,0,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252061.1,snRNA,U6,FALSE,NA,NA,0.165798555,0.090206041,0.068928109,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252072.1,rRNA,RNA5SP320,FALSE,NA,NA,0,0.033138259,0.071314443,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252075.1,snRNA,RNU7-109P,FALSE,0.78429 ,-0.03658 ,0.031646503,0.07824841,0.045798052,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252079.1,snRNA,U6,FALSE,NA,NA,0.039733625,0.136189127,0.084794447,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252081.1,snRNA,U6,TRUE,NA,NA,0.102184751,0.12609249,0.485884093,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000252101.1,snRNA,U6,FALSE,NA,NA,0,0.037307172,0.025855223,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252106.1,misc_RNA,Y_RNA,FALSE,-0.46637 ,0.42672 ,0.05877072,0.066417218,0.112609968,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252139.1,snoRNA,SCARNA18,FALSE,NA,NA,0.051929102,0.159767627,0.100158523,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252150.1,miRNA,AC092574.2,FALSE,-0.49789 ,0.65578 ,0.109817554,0.022221977,0.146541469,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252157.1,snRNA,U6,FALSE,NA,-0.18493 ,0,0.015425155,0.026373172,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252172.1,snRNA,U6,FALSE,NA,NA,0.065153321,0.189317404,0.183508055,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252175.1,snoRNA,U3,FALSE,NA,NA,0.025288656,0.020581345,0.039901058,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252206.1,snRNA,RNU7-40P,FALSE,-0.76295 ,-0.51599 ,0.048791838,0.051113909,0.07711987,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252211.1,rRNA,RNA5SP473,FALSE,NA,NA,0.0220651,0.019324791,0.033540135,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252213.1,snoRNA,SNORA74,FALSE,NA,NA,0.141176937,0.144025216,0.037139781,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252218.1,snoRNA,SCARNA15,FALSE,NA,NA,0,0.056977033,0.092165253,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252244.1,snRNA,RNU7-3P,FALSE,0.24879 ,0.44029 ,0.041416063,0.066182746,0.045860904,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252254.1,misc_RNA,Y_RNA,FALSE,-0.43420 ,-0.02938 ,0.075123892,0.093706192,0.03023252,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252258.1,snoRNA,SNORA70,FALSE,NA,NA,0.035515816,0,0.155514443,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252262.1,rRNA,RNA5SP61,FALSE,NA,NA,0.031257544,0.074714234,0.131945522,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252274.1,snoRNA,SCARNA24,FALSE,NA,NA,0.151730239,0.059512385,0.011683212,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252280.1,snRNA,RNU7-16P,FALSE,NA,0.53406 ,0,0.018823303,0.273010229,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252294.1,snRNA,U6,FALSE,NA,NA,0.015629339,0.050904708,0.024096209,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252306.1,miRNA,AC104183.1,FALSE,NA,NA,0.01742146,0.038376909,0.027891007,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252311.1,snRNA,U1,FALSE,0.49597 ,-0.37354 ,0.066227358,0.160440709,0.065412191,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252316.1,misc_RNA,RNY4,FALSE,-0.14728 ,0.43067 ,1.469167108,0.225737475,0.072721262,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252324.1,miRNA,AL163193.1,FALSE,NA,NA,0.092147617,0.094160813,0.032985617,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252326.1,snoRNA,SNORD116-25,FALSE,NA,NA,0.055630242,0.059267504,0.036130495,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252328.1,misc_RNA,Vault,FALSE,NA,NA,0.055925033,0.09101871,0.045190256,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252334.1,snRNA,U6,FALSE,NA,NA,0.031644245,0,0.047332685,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252339.1,snRNA,U6,FALSE,NA,NA,0.017022793,0.075364136,0.010438603,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252349.1,snoRNA,SNORA31,FALSE,NA,NA,0.025045473,0.041779579,0.116749588,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252354.1,snoRNA,SNORD112,FALSE,NA,NA,0.02033728,0.043987451,0.125526516,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252355.1,misc_RNA,RN7SKP287,FALSE,NA,NA,0.021521796,0.266206904,0.178542138,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252361.1,snRNA,U6,FALSE,NA,NA,0.036499446,0.101142397,0.037680871,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252363.1,snRNA,RNU7-43P,FALSE,NA,0.25056 ,0,0.021528662,0.047753603,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252368.1,rRNA,RNA5SP43,FALSE,NA,NA,0.033043078,0.102519102,0.035882593,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252391.1,snRNA,U6,FALSE,-0.15019 ,0.80761 ,0.066227358,0.187647233,0.289501321,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252393.1,snRNA,U6,FALSE,NA,NA,0.029199135,0.019324791,0.049963919,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252410.1,snRNA,RNU5B-3P,FALSE,0.18615 ,0.00811 ,0.022271963,0.067824964,0.0871869,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252412.1,misc_RNA,Y_RNA,TRUE,0.54360 ,-0.09295 ,0.089849333,0.808044958,0.380533637,NA,NA,NA,L6,0.40045 ,0.71801 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252414.1,snRNA,U6,FALSE,NA,-0.39589 ,0,0.051116874,0.049715346,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252416.1,snRNA,U6,FALSE,0.91247 ,-0.41440 ,0.101773178,0.15921624,0.208446448,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252427.1,snoRNA,SNORD67,FALSE,NA,NA,0,0.058317015,0.044260913,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252447.1,snoRNA,snoU13,FALSE,NA,NA,0.062523615,0.126330625,0.175648438,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252448.1,snoRNA,SNORA63,FALSE,NA,NA,0.031847601,0.033723396,0.071526886,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252464.1,misc_RNA,RN7SKP70,FALSE,0.14741 ,0.72714 ,0.055353232,0.204966008,0.233236171,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252478.1,snRNA,RNU7-162P,FALSE,NA,NA,0,0.052436385,0.10489263,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252481.1,snoRNA,SCARNA13,FALSE,-0.09548 ,-0.55611 ,0.493812259,0.245114711,0.096615677,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252494.1,snRNA,U6,FALSE,NA,0.48209 ,0,0.026413221,0.084564918,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252496.1,rRNA,RNA5SP33,FALSE,NA,NA,0.020474036,0.017006511,0.114616439,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252498.1,snRNA,U6,FALSE,NA,NA,0.020997264,0.157566874,0.118618563,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252503.1,snRNA,U6,FALSE,-0.60179 ,-0.57020 ,0.102089711,0.035047326,0.053466357,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252509.1,rRNA,RNA5SP271,FALSE,0.43833 ,0.20902 ,0.347226374,0.164985039,0.087375615,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252511.1,miRNA,AC019330.2,TRUE,NA,NA,0.208935201,0.097585218,0.035031899,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252516.1,rRNA,RNA5SP82,FALSE,NA,NA,0.0243054,0.058503796,0.04500586,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252539.1,rRNA,RNA5SP462,FALSE,NA,NA,0.018257909,0.03284782,0.088783329,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252557.1,snoRNA,SNORD112,FALSE,NA,NA,0.047295269,0.018575947,0.28255745,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252577.1,snoRNA,SCARNA20,FALSE,NA,NA,0.07253895,0.053227206,0.039087233,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252609.1,snoRNA,snoU13,TRUE,0.93174 ,-0.73988 ,0.168885394,0.144327217,0.151980337,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000252614.1,snRNA,U6,FALSE,NA,-0.77119 ,0,0.043431686,0.118591948,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252616.1,miRNA,AC079140.1,FALSE,0.09007 ,-0.04200 ,0.041614815,0.008439075,0.170811528,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252620.1,snRNA,RNU6ATAC24P,FALSE,0.42032 ,0.68525 ,0.023947086,0.025272858,0.228255596,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252629.1,miRNA,AL050316.1,FALSE,NA,NA,0.060775585,0.085155488,0.073694448,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252635.1,snRNA,U2,FALSE,NA,NA,1.920788447,0.635442796,0.352499469,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252637.1,rRNA,RNA5SP268,FALSE,0.45361 ,-0.47774 ,0.017809406,0.026686943,0.090978181,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252643.1,snRNA,U6,FALSE,0.58226 ,0.42736 ,0.019760144,0.015578295,0.063916401,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252645.1,snRNA,RNU7-111P,TRUE,NA,NA,0.517941798,0.208440377,0.118220285,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252658.1,snRNA,U6,FALSE,NA,NA,0,0.047969878,0.0854321,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252660.1,misc_RNA,Y_RNA,FALSE,-0.11314 ,0.61308 ,0.108253641,0.039311624,0.107686315,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252691.1,snoRNA,SCARNA18,FALSE,0.78148 ,0.49671 ,0.058378764,0.049070106,0.085971069,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252701.1,snoRNA,SNORD112,FALSE,NA,NA,0.186523345,0.277636674,0.228031269,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252703.1,snRNA,U6,FALSE,NA,NA,0.038832133,0.032116902,0.020122389,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252719.1,snoRNA,SNORA18,FALSE,NA,NA,0.20387254,0.157402286,0.027512791,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252732.1,misc_RNA,Y_RNA,FALSE,NA,NA,0.192284503,0.067082832,0.064050987,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252739.1,snRNA,RNU7-151P,FALSE,NA,NA,0.024896771,0.051254909,0.048885498,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252751.1,snRNA,U6,FALSE,NA,NA,0.013224476,0.030191527,0.106064842,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252755.1,snRNA,U6,FALSE,NA,NA,0.090372247,0.095046505,0,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252756.1,snRNA,U6,FALSE,NA,NA,0.024896771,0.070241583,0.045522961,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252759.1,misc_RNA,Y_RNA,FALSE,0.83581 ,0.23614 ,0.024952032,0.041801999,0.091256402,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252768.1,snRNA,U6,FALSE,0.71811 ,0.28461 ,0.030836624,0.063310742,0.063800841,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252782.1,snRNA,U6,FALSE,NA,NA,0,0.107428238,0.198589837,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252793.1,rRNA,RNA5SP196,FALSE,0.82993 ,-0.05518 ,0.245605258,0.224759227,0.232666866,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252817.1,miRNA,AL590431.1,FALSE,0.35450 ,-0.50698 ,0.095998009,0.090121524,0.036314841,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252835.1,snoRNA,SCARNA21,FALSE,0.07349 ,0.73302 ,0.306534412,0.122829903,0.297671783,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252845.1,rRNA,RNA5SP101,FALSE,0.56771 ,0.73660 ,0.084929033,0.027804204,0.098105016,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252866.1,rRNA,RNA5SP243,FALSE,NA,NA,0.028897669,0.043432923,0,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252873.1,snoRNA,SNORD112,FALSE,NA,NA,0.018226565,0.129570909,0.165837538,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252892.1,snRNA,U6,FALSE,NA,NA,0.05388091,0.048457019,0.084943879,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000252896.1,miRNA,AC067957.1,FALSE,-0.31800 ,0.51902 ,0.022146247,0.095328562,0.057075176,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
